HR,COLOR,GLON,GLAT
2753,ffffffff,177.08,22.11
2754,ffffffff,86,-21.77
2755,ffffffff,123.21,-5.58
2756,ffffffff,117.01,-8.8
2757,ffffffff,172.91,18.85
2758,ffffffff,130.41,-1.71
2759,ffffffff,107.16,-13.49
2760,ffffffff,150.12,8.78
2761,ffffffff,102.04,-15.71
2762,ffffffff,100.69,-16.29
2763,ffffffff,159.08,13.23
2764,ffffffff,123.5,-5.21
2765,ffffffff,138.14,2.72
2766,ffffffff,119.42,-7.3
2767,ffffffff,96.55,-17.78
2768,ffffffff,116.66,-8.59
2769,ffffffff,109.92,-11.91
2770,ffffffff,111.48,-11.12
2771,ffffffff,102.01,-15.45
2772,ffffffff,156.84,27.03
2773,ffffffff,110.99,-11.28
2774,ffffffff,120.27,-6.57
2775,ffffffff,175.42,23.16
2776,ffffffff,172.73,23.9
2777,ffffffff,164.02,15.89
2778,ffffffff,146.33,7.46
2779,ffffffff,150.26,9.54
2780,ffffffff,157.57,13.08
2781,ffffffff,122.18,-5.37
2782,ffffffff,121.82,-5.54
2783,ffffffff,161.96,26.36
2784,ffffffff,161.96,26.37
2785,ffffffff,126.83,-2.85
2786,ffffffff,120.35,-6.26
2787,ffffffff,111.22,-10.91
2788,ffffffff,129.33,-1.41
2789,ffffffff,104.51,-14.03
2790,ffffffff,111.18,-10.86
2791,ffffffff,108.92,-11.94
2792,ffffffff,179.29,22.31
2793,ffffffff,178.43,21.58
2794,ffffffff,113.88,-9.42
2795,ffffffff,162.37,15.66
2796,ffffffff,130.96,-0.13
2797,ffffffff,133.11,28.47
2798,ffffffff,135.76,2.51
2799,ffffffff,123.46,-4.13
2800,ffffffff,119.8,-6.03
2801,ffffffff,143.72,6.89
2802,ffffffff,120.74,-5.5
2803,ffffffff,80.91,-22.69
2804,ffffffff,165.74,26.03
2805,ffffffff,177.67,23.15
2806,ffffffff,135.59,2.63
2807,ffffffff,140.87,5.49
2808,ffffffff,166.66,17.78
2809,ffffffff,149.69,28.26
2810,ffffffff,164.62,16.97
2811,ffffffff,138.19,4.12
2812,ffffffff,126.71,-2.06
2813,ffffffff,96.43,-17
2814,ffffffff,96.43,-17
2815,ffffffff,96.63,-16.87
2816,ffffffff,169.09,18.97
2817,ffffffff,157.47,14.19
2818,ffffffff,168.71,25.75
2819,ffffffff,115.14,-7.9
2820,ffffffff,153.83,12.67
2821,ffffffff,169.15,19.27
2822,ffffffff,118.76,-5.92
2823,ffffffff,114.84,-7.93
2824,ffffffff,116.59,-6.94
2825,ffffffff,128.91,-0.21
2826,ffffffff,123.04,-3.46
2827,ffffffff,117.38,-6.49
2828,ffffffff,151.55,11.78
2829,ffffffff,111.52,-9.49
2830,ffffffff,147.28,28.69
2831,ffffffff,126.42,-1.51
2832,ffffffff,131.01,1.05
2833,ffffffff,137.98,4.97
2834,ffffffff,115.08,-7.52
2835,ffffffff,162.95,17.15
2836,ffffffff,152.69,12.54
2837,ffffffff,161.71,16.66
2838,ffffffff,139.05,5.59
2839,ffffffff,123.74,-2.81
2840,ffffffff,153.03,12.76
2841,ffffffff,120.88,-4.32
2842,ffffffff,110.13,-10
2843,ffffffff,110.13,-10
2844,ffffffff,169.91,25.87
2845,ffffffff,150.48,11.68
2846,ffffffff,162.77,17.3
2847,ffffffff,115.04,-7.3
2848,ffffffff,60.41,-27.15
2849,ffffffff,168.33,26.35
2850,ffffffff,122.07,-3.36
2851,ffffffff,149.15,11.28
2852,ffffffff,172.86,21.34
2853,ffffffff,127.17,-0.49
2854,ffffffff,150.95,12.18
2855,ffffffff,122.59,-3
2856,ffffffff,112.8,-8.22
2857,ffffffff,169.17,20.13
2858,ffffffff,156.64,14.97
2859,ffffffff,132.64,2.67
2860,ffffffff,122.71,-2.74
2861,ffffffff,168.93,20.15
2862,ffffffff,97.28,-15.63
2863,ffffffff,117.12,-5.67
2864,ffffffff,153.62,13.88
2865,ffffffff,141.01,7.54
2866,ffffffff,135.98,4.91
2867,ffffffff,133.54,3.58
2868,ffffffff,129.43,1.36
2869,ffffffff,109.34,-9.59
2870,ffffffff,114.64,-6.76
2871,ffffffff,114.64,-6.76
2872,ffffffff,179.99,24.08
2873,ffffffff,114.96,-6.54
2874,ffffffff,122.33,-2.39
2875,ffffffff,108.36,-9.93
2876,ffffffff,137.88,6.32
2877,ffffffff,158.2,16.44
2878,ffffffff,104.26,-11.91
2879,ffffffff,163.7,18.95
2880,ffffffff,144.12,9.92
2881,ffffffff,115.24,-6
2882,ffffffff,109.54,-8.97
2883,ffffffff,134.5,4.87
2884,ffffffff,95.5,-15.79
2885,ffffffff,110.54,-8.29
2886,ffffffff,156.81,16.32
2887,ffffffff,145.24,10.79
2888,ffffffff,84.02,-20.45
2889,ffffffff,110.75,-8.12
2890,ffffffff,172.56,22.48
2891,ffffffff,172.56,22.48
2892,ffffffff,93.8,-16.43
2893,ffffffff,151.82,14.21
2894,ffffffff,161.77,28.38
2895,ffffffff,110.62,-8.04
2896,ffffffff,171.57,22.29
2897,ffffffff,129.55,2.52
2898,ffffffff,175.8,25.89
2899,ffffffff,125.11,0.06
2900,ffffffff,120.49,-2.54
2901,ffffffff,145.19,11.06
2902,ffffffff,129.33,2.52
2903,ffffffff,172.41,26.71
2904,ffffffff,144.54,10.88
2905,ffffffff,167.4,21.06
2906,ffffffff,122.5,-1.19
2907,ffffffff,106.87,-9.78
2908,ffffffff,104.13,-11.16
2909,ffffffff,121.44,-1.71
2910,ffffffff,121.44,-1.71
2911,ffffffff,110.15,-7.95
2912,ffffffff,119.11,-2.95
2913,ffffffff,112.67,-6.53
2914,ffffffff,169.61,27.45
2915,ffffffff,179.1,25.39
2916,ffffffff,118.31,-3.37
2917,ffffffff,106.94,-9.59
2918,ffffffff,147.19,12.7
2919,ffffffff,68.98,-25.01
2920,ffffffff,134.5,6.04
2921,ffffffff,129.09,3.02
2922,ffffffff,117.04,-3.87
2923,ffffffff,122.39,-0.7
2924,ffffffff,175.55,24.24
2925,ffffffff,96.29,-14.64
2926,ffffffff,164.66,20.64
2927,ffffffff,138.11,8.26
2928,ffffffff,124.47,0.61
2929,ffffffff,160.34,29.09
2930,ffffffff,175.03,24.23
2931,ffffffff,164.44,20.79
2932,ffffffff,128.95,3.38
2933,ffffffff,120.85,-1.26
2934,ffffffff,95.23,-14.96
2935,ffffffff,178.94,25.49
2936,ffffffff,172.29,23.58
2937,ffffffff,111.02,-6.67
2938,ffffffff,157.99,18.35
2939,ffffffff,170.43,27.88
2940,ffffffff,98.6,-13.19
2941,ffffffff,92.05,-16.32
2942,ffffffff,110.71,-6.75
2943,ffffffff,146.31,13.03
2944,ffffffff,119.35,-1.84
2945,ffffffff,108.29,-8.05
2946,ffffffff,158.51,29.53
2947,ffffffff,125.08,1.61
2948,ffffffff,118.04,-2.44
2949,ffffffff,118.03,-2.44
2950,ffffffff,146.21,13.2
2951,ffffffff,163.08,20.73
2952,ffffffff,106.46,-8.88
2953,ffffffff,154.11,17.05
2954,ffffffff,109.54,-7.16
2955,ffffffff,107.53,-8.28
2956,ffffffff,117.91,-2.35
2957,ffffffff,98.69,-12.86
2958,ffffffff,134.1,7.04
2959,ffffffff,127.91,3.55
2960,ffffffff,124.1,1.36
2961,ffffffff,107.86,-7.9
2962,ffffffff,174.17,24.76
2963,ffffffff,107.99,-7.77
2964,ffffffff,107.87,-7.82
2965,ffffffff,153.72,17.17
2966,ffffffff,144.57,12.81
2967,ffffffff,154.39,17.51
2968,ffffffff,108.46,-7.46
2969,ffffffff,167.94,28.72
2970,ffffffff,132.81,6.52
2971,ffffffff,94.32,-14.82
2972,ffffffff,116.83,-2.63
2973,ffffffff,168.81,23.27
2974,ffffffff,113.57,-4.43
2975,ffffffff,150.76,30.2
2976,ffffffff,121.64,0.27
2977,ffffffff,153.79,30.15
2978,ffffffff,162.25,21.02
2979,ffffffff,73.89,-23.14
2980,ffffffff,73.89,-23.14
2981,ffffffff,107.49,-7.69
2982,ffffffff,141.27,11.56
2983,ffffffff,165.58,22.39
2984,ffffffff,102.04,-10.57
2985,ffffffff,164.15,21.97
2986,ffffffff,107.43,-7.57
2987,ffffffff,152.88,17.43
2988,ffffffff,117.99,-1.44
2989,ffffffff,143.16,12.81
2990,ffffffff,167.77,23.41
2991,ffffffff,160.01,20.62
2992,ffffffff,118.63,-0.85
2993,ffffffff,116.12,-2.32
2994,ffffffff,109.49,-6.15
2995,ffffffff,107.02,-7.54
2996,ffffffff,115.62,-2.54
2997,ffffffff,133.68,29.44
2998,ffffffff,101.43,-10.57
2999,ffffffff,177.68,26.5
3000,ffffffff,70.38,-24.11
3001,ffffffff,107.55,-7.11
3002,ffffffff,105.14,-8.44
3003,ffffffff,158.14,20.14
3004,ffffffff,119.25,-0.26
3005,ffffffff,97.05,-12.79
3006,ffffffff,89.09,-16.72
3007,ffffffff,109.38,-5.99
3008,ffffffff,150.67,17
3009,ffffffff,127.81,4.91
3010,ffffffff,127.8,4.91
3011,ffffffff,107.69,-6.84
3012,ffffffff,89.43,-16.46
3013,ffffffff,173.24,25.53
3014,ffffffff,134.69,8.9
3015,ffffffff,127.86,5.07
3016,ffffffff,107.69,-6.73
3017,ffffffff,107.61,-6.74
3018,ffffffff,110.87,-4.81
3019,ffffffff,129.41,6.17
3020,ffffffff,102.49,-9.53
3021,ffffffff,162.52,22.4
3022,ffffffff,107.55,-6.56
3023,ffffffff,120.81,1.34
3024,ffffffff,75.43,-22.16
3025,ffffffff,105.64,-7.54
3026,ffffffff,126.41,4.71
3027,ffffffff,126.38,4.72
3028,ffffffff,163.89,30.25
3029,ffffffff,129.68,6.66
3030,ffffffff,152.86,18.71
3031,ffffffff,90.68,-15.48
3032,ffffffff,106.23,-7.09
3033,ffffffff,144.36,14.77
3034,ffffffff,117.75,-0.21
3035,ffffffff,106.92,-6.63
3036,ffffffff,81.82,-19.49
3037,ffffffff,99.75,-10.56
3038,ffffffff,78.15,-20.97
3039,ffffffff,162.66,30.56
3040,ffffffff,172.81,26.19
3041,ffffffff,104.97,-7.57
3042,ffffffff,128.48,6.41
3043,ffffffff,118.53,0.49
3044,ffffffff,125.09,4.51
3045,ffffffff,118.54,0.57
3046,ffffffff,99.27,-10.66
3047,ffffffff,132.05,8.62
3048,ffffffff,122.51,3.02
3049,ffffffff,109.58,-4.69
3050,ffffffff,143.17,14.69
3051,ffffffff,123.05,3.44
3052,ffffffff,111.24,-3.64
3053,ffffffff,158.38,21.72
3054,ffffffff,130.25,7.82
3055,ffffffff,99.82,-10.19
3056,ffffffff,90.74,-15.03
3057,ffffffff,101.24,-9.36
3058,ffffffff,99.39,-10.42
3059,ffffffff,141.68,14.2
3060,ffffffff,118.63,1.08
3061,ffffffff,143.02,14.99
3062,ffffffff,90.74,-14.91
3063,ffffffff,128.68,7.14
3064,ffffffff,127.73,6.62
3065,ffffffff,171.7,29.95
3066,ffffffff,171.5,30.02
3067,ffffffff,165.81,24.7
3068,ffffffff,121.44,2.93
3069,ffffffff,101.28,-9.09
3070,ffffffff,87.13,-16.62
3071,ffffffff,96.03,-12
3072,ffffffff,135.06,11.03
3073,ffffffff,126.84,6.26
3074,ffffffff,102.53,-8.26
3075,ffffffff,140.86,30.73
3076,ffffffff,87.31,-16.44
3077,ffffffff,161.19,31.18
3078,ffffffff,102.68,-8.1
3079,ffffffff,109.73,-3.88
3080,ffffffff,104.65,-6.86
3081,ffffffff,81.48,-19.08
3082,ffffffff,134.47,29.96
3083,ffffffff,174.87,27.7
3084,ffffffff,106.1,-5.93
3085,ffffffff,108.22,-4.59
3086,ffffffff,158.58,22.74
3087,ffffffff,147.84,18.24
3088,ffffffff,92.38,-13.54
3089,ffffffff,96.62,-11.19
3090,ffffffff,97.94,-10.42
3091,ffffffff,108.52,-4.14
3092,ffffffff,109.36,-3.53
3093,ffffffff,143.63,16.49
3094,ffffffff,175.71,30.05
3095,ffffffff,154.38,21.45
3096,ffffffff,112.67,-1.4
3097,ffffffff,147.43,18.53
3098,ffffffff,140.42,15.14
3099,ffffffff,113.08,-0.86
3100,ffffffff,93.81,-12.36
3101,ffffffff,101.47,-7.93
3102,ffffffff,119.36,3.07
3103,ffffffff,145.98,18.09
3104,ffffffff,154.94,22.08
3105,ffffffff,89.55,-14.61
3106,ffffffff,158.24,31.91
3107,ffffffff,104.11,-6.26
3108,ffffffff,129.27,29.15
3109,ffffffff,156.73,31.95
3110,ffffffff,141.3,15.88
3111,ffffffff,102.61,-7.02
3112,ffffffff,153.47,31.97
3113,ffffffff,112.9,-0.65
3114,ffffffff,101.66,-7.57
3115,ffffffff,151.6,20.99
3116,ffffffff,101.1,-7.83
3117,ffffffff,93.32,-12.32
3118,ffffffff,97.79,-9.73
3119,ffffffff,160.33,32.05
3120,ffffffff,86.5,-15.94
3121,ffffffff,99.77,-8.49
3122,ffffffff,135.76,13.39
3123,ffffffff,118.72,3.29
3124,ffffffff,163.77,25.82
3125,ffffffff,158.02,23.84
3126,ffffffff,87.75,-15.24
3127,ffffffff,161.87,25.23
3128,ffffffff,155.5,22.88
3129,ffffffff,96.52,-10.28
3130,ffffffff,174.5,28.93
3131,ffffffff,122.84,6
3132,ffffffff,163.38,25.89
3133,ffffffff,94.57,-11.36
3134,ffffffff,154.57,22.71
3135,ffffffff,136.36,13.99
3136,ffffffff,143.42,17.74
3137,ffffffff,99.98,-8.13
3138,ffffffff,86.62,-15.69
3139,ffffffff,83.87,-17.11
3140,ffffffff,105.04,-5.01
3141,ffffffff,137.65,14.81
3142,ffffffff,95.8,-10.51
3143,ffffffff,95.8,-10.51
3144,ffffffff,147.17,19.67
3145,ffffffff,140.93,16.8
3146,ffffffff,99.65,-8.06
3147,ffffffff,86.07,-15.8
3148,ffffffff,96.59,-9.86
3149,ffffffff,166.1,27.14
3150,ffffffff,133.05,12.67
3151,ffffffff,96.66,-9.77
3152,ffffffff,86.59,-15.43
3153,ffffffff,86.24,-15.61
3154,ffffffff,106.54,-3.6
3155,ffffffff,106.69,-3.39
3156,ffffffff,91.98,-12.37
3157,ffffffff,91.61,-12.48
3158,ffffffff,156.65,24.34
3159,ffffffff,83.45,-16.92
3160,ffffffff,110.48,-0.79
3161,ffffffff,90.76,-12.92
3162,ffffffff,102.99,-5.53
3163,ffffffff,150.89,22.16
3164,ffffffff,165.66,27.5
3165,ffffffff,104.02,-4.71
3166,ffffffff,101.52,-6.27
3167,ffffffff,176.84,31.52
3168,ffffffff,121.1,6.28
3169,ffffffff,160.42,26.05
3170,ffffffff,110.17,-0.69
3171,ffffffff,74.27,-21.21
3172,ffffffff,137.82,16.22
3173,ffffffff,167.19,32.65
3174,ffffffff,129.96,12.07
3175,ffffffff,159.17,33.04
3176,ffffffff,159.19,25.99
3177,ffffffff,109.24,-0.91
3178,ffffffff,94.81,-10.06
3179,ffffffff,97.88,-8.1
3180,ffffffff,92.58,-11.3
3181,ffffffff,177.88,31.79
3182,ffffffff,147.01,32.53
3183,ffffffff,120.07,6.36
3184,ffffffff,151.02,23.18
3185,ffffffff,116.85,4.4
3186,ffffffff,83.89,-16.14
3187,ffffffff,99.23,-7.01
3188,ffffffff,135.28,15.66
3189,ffffffff,127.8,11.53
3190,ffffffff,120.05,6.74
3191,ffffffff,163.11,27.9
3192,ffffffff,120.96,7.4
3193,ffffffff,177.77,31.5
3194,ffffffff,123.47,9.08
3195,ffffffff,105.46,-2.63
3196,ffffffff,111.59,1.44
3197,ffffffff,130.95,29.89
3198,ffffffff,151.76,24.08
3199,ffffffff,107.28,-1.34
3200,ffffffff,161.31,33.58
3201,ffffffff,146.97,22.16
3202,ffffffff,125.43,10.61
3203,ffffffff,96.08,-8.45
3204,ffffffff,99.93,-5.96
3205,ffffffff,101.16,-5.13
3206,ffffffff,97.19,-7.7
3207,ffffffff,97.2,-7.69
3208,ffffffff,154.7,25.53
3209,ffffffff,154.7,25.53
3210,ffffffff,154.7,25.53
3211,ffffffff,126.11,11.19
3212,ffffffff,130.6,13.91
3213,ffffffff,96.67,-7.98
3214,ffffffff,150.99,24.14
3215,ffffffff,167.42,29.71
3216,ffffffff,138.47,31.61
3217,ffffffff,82.8,-16.24
3218,ffffffff,89.62,-12.26
3219,ffffffff,105.53,-2.02
3220,ffffffff,85.03,-14.95
3221,ffffffff,156.59,33.69
3222,ffffffff,153.46,25.27
3223,ffffffff,78.38,-18.56
3224,ffffffff,160.3,27.82
3225,ffffffff,103.55,-3.24
3226,ffffffff,100.71,-5.06
3227,ffffffff,96.09,-8.05
3228,ffffffff,154.53,25.98
3229,ffffffff,123.37,10.11
3230,ffffffff,111.5,2.33
3231,ffffffff,149.81,24.19
3232,ffffffff,97.56,-6.96
3233,ffffffff,104.8,-2.07
3234,ffffffff,97.83,-6.68
3235,ffffffff,157.54,33.99
3236,ffffffff,142.29,32.46
3237,ffffffff,106.42,-0.84
3238,ffffffff,108.34,0.48
3239,ffffffff,109.48,1.35
3240,ffffffff,106.02,-1
3241,ffffffff,106,-1.01
3242,ffffffff,106.68,-0.49
3243,ffffffff,102.65,-3.21
3244,ffffffff,97.12,-6.92
3245,ffffffff,154,33.93
3246,ffffffff,164.09,34.22
3247,ffffffff,94.4,-8.65
3248,ffffffff,148.25,24.14
3249,ffffffff,145.75,23.05
3250,ffffffff,98.02,-6.17
3251,ffffffff,110.29,2.33
3252,ffffffff,145.32,23.13
3253,ffffffff,106.14,-0.43
3254,ffffffff,159.73,34.43
3255,ffffffff,118.2,7.83
3256,ffffffff,94.02,-8.55
3257,ffffffff,122.42,10.66
3258,ffffffff,164.78,34.55
3259,ffffffff,125.45,12.83
3260,ffffffff,83.2,-15.13
3261,ffffffff,110.8,3.22
3262,ffffffff,164.22,30.47
3263,ffffffff,156.2,34.52
3264,ffffffff,157.15,28.45
3265,ffffffff,127.48,14.3
3266,ffffffff,106.25,0.21
3267,ffffffff,104.67,-0.88
3268,ffffffff,160.67,29.59
3269,ffffffff,140.29,21.43
3270,ffffffff,105.22,-0.42
3271,ffffffff,135.69,19.2
3272,ffffffff,131.65,17.02
3273,ffffffff,106.82,0.9
3274,ffffffff,86.33,-12.91
3275,ffffffff,177.39,34.34
3276,ffffffff,116.39,7.63
3277,ffffffff,165.21,35.05
3278,ffffffff,134.9,19.11
3279,ffffffff,118.67,9.38
3280,ffffffff,80.61,-16.22
3281,ffffffff,120.71,10.87
3282,ffffffff,107.87,2.1
3283,ffffffff,105.05,0.14
3284,ffffffff,154.3,28.25
3285,ffffffff,130.59,17.06
3286,ffffffff,102.46,-1.64
3287,ffffffff,178.86,34.54
3288,ffffffff,129.31,16.44
3289,ffffffff,124.48,13.5
3290,ffffffff,146.32,25.32
3291,ffffffff,113.23,6.16
3292,ffffffff,172.8,33.45
3293,ffffffff,87.13,-11.91
3294,ffffffff,95.02,-6.5
3295,ffffffff,131.63,18.25
3296,ffffffff,103.35,-0.57
3297,ffffffff,132.5,18.74
3298,ffffffff,81.8,-15.19
3299,ffffffff,152.7,28.32
3300,ffffffff,91.95,-8.49
3301,ffffffff,75.17,-19.05
3302,ffffffff,75.18,-19.03
3303,ffffffff,148.07,34.3
3304,ffffffff,164.5,32.02
3305,ffffffff,137.81,21.83
3306,ffffffff,143.04,24.43
3307,ffffffff,85.71,-12.6
3308,ffffffff,115.62,8.36
3309,ffffffff,174.49,35.42
3310,ffffffff,163.39,31.82
3311,ffffffff,163.39,31.82
3312,ffffffff,160.72,31.08
3313,ffffffff,160.72,31.08
3314,ffffffff,132.22,18.89
3315,ffffffff,114.85,7.88
3316,ffffffff,117.33,9.62
3317,ffffffff,120.33,11.69
3318,ffffffff,70.14,-21.68
3319,ffffffff,148.05,26.79
3320,ffffffff,122.44,13.13
3321,ffffffff,132.04,19.02
3322,ffffffff,99.5,-2.89
3323,ffffffff,155.97,35.43
3324,ffffffff,124.41,14.59
3325,ffffffff,129.74,17.96
3326,ffffffff,99.9,-2.4
3327,ffffffff,102.38,-0.54
3328,ffffffff,102.38,-0.54
3329,ffffffff,160.12,31.38
3330,ffffffff,92.06,-7.93
3331,ffffffff,110.35,5.25
3332,ffffffff,145.61,34.14
3333,ffffffff,149.44,27.83
3334,ffffffff,73.34,-19.82
3335,ffffffff,117.2,10.16
3336,ffffffff,108.29,3.91
3337,ffffffff,133.12,20.2
3338,ffffffff,127.45,16.91
3339,ffffffff,112.76,7.22
3340,ffffffff,69.54,-21.84
3341,ffffffff,91.08,-8.43
3342,ffffffff,126.55,16.53
3343,ffffffff,105.4,2.03
3344,ffffffff,115.2,9.1
3345,ffffffff,116.93,10.36
3346,ffffffff,81.08,-15.01
3347,ffffffff,79.74,-15.84
3348,ffffffff,175.2,35.11
3349,ffffffff,89.15,-9.55
3350,ffffffff,90.74,-8.44
3351,ffffffff,165.3,36.36
3352,ffffffff,139.27,32.95
3353,ffffffff,111.56,6.81
3354,ffffffff,150.52,35.21
3355,ffffffff,159.81,31.98
3356,ffffffff,97.92,-3.08
3357,ffffffff,153.23,29.98
3358,ffffffff,94.86,-5.28
3359,ffffffff,97.43,-3.36
3360,ffffffff,176.05,35.54
3361,ffffffff,144.56,26.74
3362,ffffffff,107.49,4.18
3363,ffffffff,96.09,-4.26
3364,ffffffff,103.79,1.5
3365,ffffffff,174.11,35.37
3366,ffffffff,155.67,31.06
3367,ffffffff,117.73,11.65
3368,ffffffff,88.83,-9.4
3369,ffffffff,159.69,32.31
3370,ffffffff,76.14,-17.8
3371,ffffffff,97.29,-3.19
3372,ffffffff,144.73,27.02
3373,ffffffff,101.8,0.26
3374,ffffffff,121.44,14.41
3375,ffffffff,94.7,-4.96
3376,ffffffff,147.88,28.59
3377,ffffffff,174.04,35.64
3378,ffffffff,139.32,24.88
3379,ffffffff,140.44,33.48
3380,ffffffff,142.91,26.66
3381,ffffffff,113.33,9.05
3382,ffffffff,89.33,-8.72
3383,ffffffff,132.71,21.58
3384,ffffffff,107.71,4.98
3385,ffffffff,105.18,3.14
3386,ffffffff,90.25,-7.97
3387,ffffffff,154.49,31.34
3388,ffffffff,102.13,0.98
3389,ffffffff,101.71,0.74
3390,ffffffff,95.19,-4.11
3391,ffffffff,150.55,35.7
3392,ffffffff,137.15,24.3
3393,ffffffff,66.15,-23.26
3394,ffffffff,149.78,29.94
3395,ffffffff,140.88,26.2
3396,ffffffff,140.88,26.21
3397,ffffffff,106.63,4.61
3398,ffffffff,127.2,18.85
3399,ffffffff,102.61,1.61
3400,ffffffff,164.89,37.21
3401,ffffffff,156.74,36.63
3402,ffffffff,111.18,8.18
3403,ffffffff,151.36,35.96
3404,ffffffff,100.63,0.31
3405,ffffffff,165.48,37.34
3406,ffffffff,143.78,27.83
3407,ffffffff,92.67,-5.71
3408,ffffffff,165.75,37.39
3409,ffffffff,169.49,35.69
3410,ffffffff,139.74,26.18
3411,ffffffff,129.68,20.88
3412,ffffffff,143.58,28.01
3413,ffffffff,91.73,-6.18
3414,ffffffff,86.03,-10.38
3415,ffffffff,85.86,-10.52
3416,ffffffff,127.98,20.16
3417,ffffffff,72.97,-19.14
3418,ffffffff,137.29,25.31
3419,ffffffff,105.34,4.42
3420,ffffffff,111.34,8.96
3421,ffffffff,100.24,0.53
3422,ffffffff,174.42,37.76
3423,ffffffff,168.35,35.92
3424,ffffffff,141.84,27.62
3425,ffffffff,116.6,12.93
3426,ffffffff,97.95,-1.14
3427,ffffffff,154.49,32.54
3428,ffffffff,154.11,32.48
3429,ffffffff,153.94,32.45
3430,ffffffff,114.1,11.31
3431,ffffffff,122.6,17.34
3432,ffffffff,81.85,-12.99
3433,ffffffff,108.41,7.31
3434,ffffffff,102.82,3
3435,ffffffff,89.75,-7.09
3436,ffffffff,173.08,38.13
3437,ffffffff,125.46,19.43
3438,ffffffff,103.76,3.9
3439,ffffffff,99.81,0.91
3440,ffffffff,89.41,-7.22
3441,ffffffff,119.37,15.71
3442,ffffffff,89.67,-6.92
3443,ffffffff,83.82,-11.33
3444,ffffffff,95.88,-2.06
3445,ffffffff,94.72,-2.95
3446,ffffffff,122.74,18.06
3447,ffffffff,89.75,-6.8
3448,ffffffff,89.67,-6.86
3449,ffffffff,155.83,33.73
3450,ffffffff,146.2,30.46
3451,ffffffff,174.29,37.59
3452,ffffffff,94.13,-3.27
3453,ffffffff,92.87,-4.27
3454,ffffffff,136.75,26.32
3455,ffffffff,85.98,-9.53
3456,ffffffff,95.56,-2.01
3457,ffffffff,84.18,-10.86
3458,ffffffff,137.57,26.94
3459,ffffffff,126.71,20.97
3460,ffffffff,75.32,-17.12
3461,ffffffff,151.98,32.9
3462,ffffffff,93.4,-3.61
3463,ffffffff,102.9,3.97
3464,ffffffff,166.55,36.71
3465,ffffffff,143.29,29.71
3466,ffffffff,89.42,-6.67
3467,ffffffff,89.4,-6.66
3468,ffffffff,105.01,5.77
3469,ffffffff,138.77,27.79
3470,ffffffff,148.23,36.25
3471,ffffffff,87.27,-8.29
3472,ffffffff,130.72,23.78
3473,ffffffff,114.53,13.28
3474,ffffffff,164.13,36.54
3475,ffffffff,164.12,36.54
3476,ffffffff,91.89,-4.49
3477,ffffffff,97.46,0.05
3478,ffffffff,131.14,24.21
3479,ffffffff,101.72,3.53
3480,ffffffff,123,19.39
3481,ffffffff,145.16,31.06
3482,ffffffff,139.28,28.53
3483,ffffffff,110.95,10.91
3484,ffffffff,120.75,18.01
3485,ffffffff,87.92,-7.37
3486,ffffffff,131.11,24.55
3487,ffffffff,94.62,-1.84
3488,ffffffff,98.42,1.29
3489,ffffffff,84.67,-9.78
3490,ffffffff,103.46,5.41
3491,ffffffff,76.93,-15.53
3492,ffffffff,138.48,28.62
3493,ffffffff,126.68,22.26
3494,ffffffff,94.67,-1.69
3495,ffffffff,78.9,-14.09
3496,ffffffff,94.39,-1.73
3497,ffffffff,97.79,1.09
3498,ffffffff,86.1,-8.41
3499,ffffffff,169.47,38.3
3500,ffffffff,129.36,24.19
3501,ffffffff,97.17,0.7
3502,ffffffff,67.6,-21.65
3503,ffffffff,89.09,-5.84
3504,ffffffff,152.12,34.48
3505,ffffffff,153.83,37.93
3506,ffffffff,157.46,38.52
3507,ffffffff,113.94,14.25
3508,ffffffff,177.19,39.64
3509,ffffffff,175.13,39.71
3510,ffffffff,148.19,33.26
3511,ffffffff,179.43,39.62
3512,ffffffff,104.51,7.05
3513,ffffffff,107.1,9.15
3514,ffffffff,98.66,2.27
3515,ffffffff,0,
3516,ffffffff,107.73,9.73
3517,ffffffff,99.54,3.05
3518,ffffffff,108.43,10.33
3519,ffffffff,168.36,38.57
3520,ffffffff,94.78,-0.86
3521,ffffffff,163.13,37.66
3522,ffffffff,163.21,37.71
3523,ffffffff,125.61,22.64
3524,ffffffff,67.45,-21.63
3525,ffffffff,97.2,1.25
3526,ffffffff,137.45,29.26
3527,ffffffff,93.75,-1.54
3528,ffffffff,172.19,39.34
3529,ffffffff,120.12,19.41
3530,ffffffff,96.75,1.15
3531,ffffffff,150.48,37.6
3532,ffffffff,165.89,38.55
3533,ffffffff,104.38,7.64
3534,ffffffff,101.21,5.12
3535,ffffffff,99.5,3.75
3536,ffffffff,85,-8.43
3537,ffffffff,77.72,-14.18
3538,ffffffff,126.79,24.17
3539,ffffffff,92.11,-2.43
3540,ffffffff,162.5,38.26
3541,ffffffff,149.82,34.94
3542,ffffffff,89.2,-4.83
3543,ffffffff,66.98,-21.76
3544,ffffffff,72.95,-17.65
3545,ffffffff,174.71,40.52
3546,ffffffff,178.16,40.33
3547,ffffffff,137.66,30.2
3548,ffffffff,98.05,2.81
3549,ffffffff,85.65,-7.66
3550,ffffffff,143.55,32.85
3551,ffffffff,92.63,-1.74
3552,ffffffff,124.31,23.01
3553,ffffffff,124.31,23.01
3554,ffffffff,115.46,16.97
3555,ffffffff,168.7,39.55
3556,ffffffff,107.75,11.21
3557,ffffffff,135.76,29.65
