COLOR,calc_x,calc_y,calc_z
ffffffff,4.425331692,14.91099505,-2.619563897
ffffffff,12.34642363,6.936992677,-9.938303386
ffffffff,1.859703098,20.83756462,-0.069374885
ffffffff,-6.925996616,14.37189553,6.923630315
ffffffff,1.433210236,18.29229483,0.099275124
ffffffff,1.722597123,14.91076461,-0.390427549
ffffffff,4.22093092,17.63567263,-2.319771269
ffffffff,9.220876437,9.846751703,-7.148676002
ffffffff,4.445042756,14.31537715,-2.772748379
ffffffff,5.925163029,18.6897977,-3.740146
ffffffff,2.020745462,14.77097433,-0.708285465
ffffffff,9.107262238,11.90319098,-6.969734659
ffffffff,8.890149218,15.88750964,-6.532929336
ffffffff,8.453279658,14.51253394,-6.252673821
ffffffff,13.00851776,4.629566677,-10.82278105
ffffffff,9.410024682,9.370690387,-7.437157405
ffffffff,11.99183291,9.583238993,-9.681794926
ffffffff,-6.985992575,15.68342892,7.031014265
ffffffff,9.6353433,11.06467842,-7.611729963
ffffffff,11.86272523,7.349469748,-9.771319188
ffffffff,10.40098808,-7.018196566,-9.434511211
ffffffff,0.765990793,17.61462098,0.437057113
ffffffff,11.61945507,-11.23646462,-10.75957669
ffffffff,-0.089313943,15.05074092,0.981218805
ffffffff,1.258015085,16.73106484,-0.087851742
ffffffff,11.39836876,7.584533656,-9.455485198
ffffffff,-0.029984364,17.17975762,1.047750968
ffffffff,0.316208575,16.93019679,0.736356269
ffffffff,12.82786788,-2.902650155,-11.33263459
ffffffff,3.128903849,25.15613654,-1.24869076
ffffffff,-1.337280252,15.85885508,2.086790611
ffffffff,8.793721187,14.45744562,-6.829980335
ffffffff,12.32181295,1.567532595,-10.65747433
ffffffff,6.706990476,16.90543288,-4.886879951
ffffffff,11.29588429,6.143379449,-9.521653592
ffffffff,10.39286918,13.72689119,-8.31580884
ffffffff,1.397854965,17.96181649,-0.261004075
ffffffff,1.790945688,16.11900268,-0.710937557
ffffffff,6.223154125,12.78766759,-4.816491067
ffffffff,8.521652121,12.6196107,-6.843456325
ffffffff,15.9444714,3.488119269,-13.86128618
ffffffff,-0.034173327,17.79986347,0.951545272
ffffffff,9.904523736,9.665419874,-8.233383029
ffffffff,11.27556655,-0.356318866,-9.977248806
ffffffff,-5.369679346,14.6416573,5.476659313
ffffffff,6.811552071,15.46578278,-5.260322697
ffffffff,12.07435896,4.209463097,-10.47356951
ffffffff,12.60470692,0.914573521,-11.12217202
ffffffff,0.725132614,21.08155579,0.357149473
ffffffff,14.10500217,0.993739581,-12.49239655
ffffffff,-2.204448535,17.79967521,2.773382134
ffffffff,11.66911663,3.847897593,-10.24819014
ffffffff,3.028382709,16.35562148,-1.974606978
ffffffff,9.144565955,-8.617403022,-8.548880838
ffffffff,0.925908718,18.5989126,-0.032501459
ffffffff,8.891793133,10.03268838,-7.54768635
ffffffff,13.96380479,-4.381344731,-12.70410819
ffffffff,8.910101642,10.94434989,-7.538653348
ffffffff,6.78863558,13.19226125,-5.570758804
ffffffff,8.389220337,8.005715298,-7.257334943
ffffffff,10.41174884,9.935785879,-9.006981058
ffffffff,14.39617057,7.670701939,-12.68045797
ffffffff,10.96627957,-9.198540031,-10.25114215
ffffffff,1.05074707,16.1175064,-0.329869678
ffffffff,2.353781093,16.23374561,-1.527481965
ffffffff,0.778033232,15.41183704,-0.140055363
ffffffff,-1.537987573,16.96524693,2.007159725
ffffffff,9.207810276,13.06742362,-7.886724016
ffffffff,8.405852122,10.93494819,-7.238123182
ffffffff,8.616508932,10.95749801,-7.43364828
ffffffff,13.38522049,0.086439184,-12.15853178
ffffffff,12.82286051,3.519968075,-11.5387354
ffffffff,1.626392632,15.68472795,-0.956175498
ffffffff,-0.15056112,15.68409415,0.657388599
ffffffff,11.77205398,-6.576482487,-10.93511785
ffffffff,0.560486758,15.81285084,0.011046387
ffffffff,16.70067698,10.15816355,-14.88573845
ffffffff,14.13494034,3.125876944,-12.77169234
ffffffff,8.581127161,12.43440837,-7.427485247
ffffffff,-0.819738874,16.88155211,1.270825878
ffffffff,1.90667774,26.79625989,-0.975668685
ffffffff,15.78355827,6.370563524,-14.28714
ffffffff,10.08347054,-8.276763119,-9.484961559
ffffffff,4.583325148,15.20948205,-3.828330518
ffffffff,10.95279033,6.646316327,-9.926956977
ffffffff,3.92597929,16.41597731,-3.213718561
ffffffff,2.575013601,18.92084213,-1.942992996
ffffffff,2.224845914,16.34785862,-1.678771726
ffffffff,13.04456461,6.600718312,-11.92763295
ffffffff,6.39738148,13.27498458,-5.62421048
ffffffff,0.429589531,21.97368921,0.076717614
ffffffff,7.987337687,12.20593139,-7.184049238
ffffffff,10.97239934,5.763081565,-10.11895962
ffffffff,12.71859594,-9.490512633,-12.04103755
ffffffff,14.08925289,11.18703712,-12.96081869
ffffffff,4.204136372,17.00085058,-3.649078534
ffffffff,8.127027738,10.88737315,-7.469049211
ffffffff,9.867230913,8.526185202,-9.182121265
ffffffff,9.701396358,16.75600152,-8.93002627
ffffffff,7.499397288,12.9319367,-6.923296671
ffffffff,-4.775356528,15.66837785,4.68140361
ffffffff,12.46999856,0.420209033,-11.77014271
ffffffff,4.814904104,13.46972424,-4.414285927
ffffffff,10.0029435,7.053686132,-9.398739575
ffffffff,0.605045883,15.06432724,-0.442192007
ffffffff,13.77932684,0.746261666,-13.0769582
ffffffff,2.355169462,14.95440565,-2.149168806
ffffffff,-1.10556971,17.37891063,1.150533996
ffffffff,0.172906635,15.4787631,-0.067543487
ffffffff,12.10615767,1.533656851,-11.51554139
ffffffff,-2.820575311,14.77196594,2.762856393
ffffffff,12.96354633,4.478897363,-12.34079629
ffffffff,9.061906217,-8.365015205,-8.683544545
ffffffff,-6.051689501,14.68249928,5.839837493
ffffffff,-3.38599417,12.80642292,3.26345674
ffffffff,12.28085975,-3.495977701,-11.80745911
ffffffff,6.994082264,29.7028054,-6.73711102
ffffffff,6.14328952,13.4739861,-5.922931986
ffffffff,11.5984969,0.326001262,-11.16589095
ffffffff,9.108864801,7.621597212,-8.782011101
ffffffff,-2.601354602,17.36460432,2.464543696
ffffffff,2.38143477,16.18568287,-2.357503036
ffffffff,8.386537056,10.43820764,-8.147607251
ffffffff,10.83170357,6.818447875,-10.50208318
ffffffff,9.886363876,17.47408899,-9.640814733
ffffffff,11.68872676,1.553380405,-11.31158716
ffffffff,10.49356,-6.195990035,-10.13161338
ffffffff,3.637536441,15.37587474,-3.610043787
ffffffff,12.76929229,6.843965307,-12.42188407
ffffffff,12.1301623,8.449534858,-11.83913705
ffffffff,8.146097194,-10.60469897,-7.845484715
ffffffff,3.317804385,26.44872526,-3.47620475
ffffffff,12.38810857,18.63148934,-12.25450462
ffffffff,8.379854849,9.930273018,-8.325706145
ffffffff,-3.188092396,15.03750723,2.935097859
ffffffff,9.763419396,7.426966358,-9.677625608
ffffffff,14.91911955,3.4992479,-14.69518416
ffffffff,-0.043224869,15.47872561,-0.183714556
ffffffff,11.95853356,7.394393544,-11.89424534
ffffffff,1.043337155,15.46330292,-1.290546497
ffffffff,9.159568366,5.812838842,-9.138398921
ffffffff,15.90557355,-4.654128779,-15.62807179
ffffffff,9.646262454,10.37335088,-9.724650307
ffffffff,10.79845154,3.48572363,-10.74168516
ffffffff,2.375960171,23.35035575,-2.827825434
ffffffff,0.963457144,16.07465543,-1.289999644
ffffffff,11.81633259,-0.979784974,-11.71290242
ffffffff,3.484730892,21.95212792,-3.939221633
ffffffff,-1.317398937,16.23196491,0.953266273
ffffffff,10.37625827,4.022602024,-10.41770123
ffffffff,7.029508071,13.37222296,-7.299898615
ffffffff,-1.730812186,16.57890803,1.335300635
ffffffff,14.67989501,0.304936725,-14.65745736
ffffffff,11.00359653,-2.258713985,-10.93127444
ffffffff,-2.153741558,15.32466747,1.77139301
ffffffff,0.832153042,19.93774067,-1.339409621
ffffffff,1.243602926,16.12526908,-1.679891835
ffffffff,9.816852846,-7.343944213,-9.64755687
ffffffff,1.887719674,16.8825975,-2.372364943
ffffffff,4.758555211,14.2466081,-5.210057682
ffffffff,10.12670962,-8.247377146,-9.952828035
ffffffff,9.420474456,10.26984304,-9.798092629
ffffffff,-0.515038677,17.35346028,-0.01818051
ffffffff,-7.720099448,39.71646862,6.531323871
ffffffff,7.73041798,12.96275234,-8.211778197
ffffffff,-2.498370038,17.38046061,1.957157672
ffffffff,4.961938818,16.33166371,-5.565758866
ffffffff,3.106612452,16.92660008,-3.714500019
ffffffff,14.7349488,9.797292222,-15.25757366
ffffffff,-5.912169492,14.74414985,5.488371773
ffffffff,2.866192568,15.92962856,-3.484631785
ffffffff,1.252649292,15.46765133,-1.822980267
ffffffff,-4.183397565,18.50295893,3.580986762
ffffffff,11.73554222,5.802614994,-12.14430974
ffffffff,7.811471507,21.52025592,-8.751570501
ffffffff,-6.438699668,13.65199674,6.046405507
ffffffff,9.714945682,8.920841315,-10.23447333
ffffffff,8.471640719,-10.29155223,-8.245540771
ffffffff,11.07984913,-1.376140733,-11.2471269
ffffffff,8.710396936,14.4965349,-9.463501031
ffffffff,-2.771594793,15.97930312,2.201391892
ffffffff,12.11577168,0.188214634,-12.39100455
ffffffff,15.35215387,-9.541010313,-15.32361751
ffffffff,3.255880701,15.70824625,-3.981911931
ffffffff,11.93317116,6.554893011,-12.50206861
ffffffff,10.25564669,5.07088366,-10.71361453
ffffffff,-0.582674881,17.56451222,-0.134962623
ffffffff,1.46216032,14.85885587,-2.138237357
ffffffff,10.95760129,8.756735744,-11.62043268
ffffffff,11.17396828,-3.684622153,-11.33831207
ffffffff,1.677940431,14.91218365,-2.403618043
ffffffff,4.611824051,15.97803923,-5.490285375
ffffffff,6.493227248,12.3677754,-7.271631704
ffffffff,8.366550111,9.723578588,-9.092529462
ffffffff,1.700695911,15.16204563,-2.471115729
ffffffff,4.0847851,14.95196366,-4.913878423
ffffffff,10.13896795,9.258149977,-10.92130941
ffffffff,11.71376471,-8.756640057,-11.6959057
ffffffff,4.103501783,14.46292095,-4.934137208
ffffffff,4.2250558,16.29015407,-5.170892124
ffffffff,9.690367216,11.22243803,-10.58005532
ffffffff,12.28051773,1.171664135,-12.77905915
ffffffff,8.642285488,-9.601599942,-8.485669521
ffffffff,12.59005611,-0.296701117,-13.06836389
ffffffff,7.688993385,10.37970752,-8.530393803
ffffffff,17.2583911,8.786002508,-18.43564549
ffffffff,7.991876536,11.05658713,-8.944424625
ffffffff,-0.583341607,15.18481127,-0.217495613
ffffffff,11.04081084,6.027147043,-11.87854842
ffffffff,-0.130749961,17.83639708,-0.850526103
ffffffff,1.908681222,16.47107097,-2.911794779
ffffffff,5.117161038,14.39450327,-6.166110748
ffffffff,10.65515261,-3.279988744,-10.98247482
ffffffff,8.786084856,7.562562737,-9.720426181
ffffffff,14.11766016,7.497013883,-15.36639587
ffffffff,10.32013191,2.761410324,-11.07049597
ffffffff,1.958766597,18.45053757,-3.224883661
ffffffff,-0.686601901,18.81432596,-0.456830451
ffffffff,3.972712255,17.2626821,-5.280746163
ffffffff,-1.413131615,16.51734032,0.448578836
ffffffff,6.550083067,11.9194842,-7.691744482
ffffffff,2.759056728,16.54067168,-4.007361597
ffffffff,4.950750888,13.36211281,-6.16937986
ffffffff,9.435232182,5.800054507,-10.44056869
ffffffff,4.593219135,15.10858345,-5.916715285
ffffffff,-2.75320701,16.05629951,1.833046162
ffffffff,5.543508769,19.84124692,-7.37626386
ffffffff,-1.948727435,16.19822465,0.900726279
ffffffff,-4.590404362,17.42322567,3.642841582
ffffffff,-0.269323269,19.04945506,-1.115176002
ffffffff,12.87228747,0.125815734,-13.8431992
ffffffff,11.20906565,2.215388942,-12.24848676
ffffffff,6.116601654,13.23753882,-7.607277965
ffffffff,18.14223291,20.16314053,-21.09999039
ffffffff,10.51878234,-3.022173671,-11.1176056
ffffffff,9.058813173,-9.924144234,-9.015623224
ffffffff,9.921257306,4.529744957,-11.08683291
ffffffff,12.20275887,-1.033274,-13.12809083
ffffffff,-1.539819555,16.53599141,0.353677872
ffffffff,-9.052052894,28.63971059,7.505569909
ffffffff,-6.602570675,14.17217216,6.011000368
ffffffff,3.712873944,13.49790545,-5.175700803
ffffffff,10.71133167,-0.383407031,-11.63962594
ffffffff,-1.47678499,16.16461888,0.243656948
ffffffff,-3.288838106,17.65896558,2.084699747
ffffffff,10.1431408,3.19228206,-11.41514345
ffffffff,10.72125596,6.41145747,-12.36194557
ffffffff,-1.088724635,17.35311219,-0.376354666
ffffffff,9.765741921,4.835016321,-11.19792512
ffffffff,-0.231116176,15.95307848,-1.202444277
ffffffff,10.23490631,-6.370668096,-10.71480109
ffffffff,3.858862432,13.89577093,-5.559059103
ffffffff,8.731109878,10.53536605,-10.63664066
ffffffff,-0.320244705,24.79412129,-1.986342736
ffffffff,11.06128624,4.606634303,-12.68855448
ffffffff,15.17751732,-15.55841146,-15.32685342
ffffffff,1.399115314,20.05859034,-3.491211528
ffffffff,10.71743844,2.401524028,-12.13405075
ffffffff,2.958213507,14.83135396,-4.736517296
ffffffff,3.735095131,14.91409653,-5.611130106
ffffffff,-1.397371957,16.19996538,-0.036893107
ffffffff,12.8238749,7.994585911,-15.10648199
ffffffff,2.562195178,14.87997541,-4.386652611
ffffffff,-0.270390757,18.01289042,-1.569764917
ffffffff,7.476730317,10.48973257,-9.490206232
ffffffff,11.19738963,11.77898316,-13.80217622
ffffffff,6.546596444,12.01229519,-8.641703314
ffffffff,0.819211139,19.71022742,-3.039838034
ffffffff,5.085539486,15.97359434,-7.460131984
ffffffff,10.3549852,2.151954612,-11.90392183
ffffffff,10.65464841,-3.035056438,-11.686549
ffffffff,7.228397995,12.91251915,-9.595298057
ffffffff,10.35580066,-3.886302423,-11.27936885
ffffffff,-0.165277986,16.04982425,-1.587925197
ffffffff,8.861682418,8.418245413,-11.0054376
ffffffff,3.359694464,14.89601726,-5.509654161
ffffffff,-1.941682304,16.13966406,0.366062524
ffffffff,4.500401935,15.01013846,-6.829900904
ffffffff,8.590941052,13.50587425,-11.32495497
ffffffff,15.6344221,11.35907256,-19.10387045
ffffffff,-4.457075664,20.49354257,2.668054316
ffffffff,10.07874516,-12.43733435,-10.05372512
ffffffff,-2.866330653,17.52281428,1.160657811
ffffffff,9.444439728,4.316029113,-11.38379512
ffffffff,10.71160533,8.848821883,-13.40312027
ffffffff,1.19E-15,19.42193403,-2.398478309
ffffffff,11.52717925,5.926708926,-14.00700362
ffffffff,9.985123966,-8.190205671,-10.49152
ffffffff,7.724096459,11.91681972,-10.4585073
ffffffff,12.25693253,8.07582065,-15.21571721
ffffffff,7.519382716,13.76864373,-10.48245723
ffffffff,-2.1713681,15.97577809,0.453162954
ffffffff,0.411803149,16.15717492,-2.577228869
ffffffff,5.728023672,12.93211323,-8.341370137
ffffffff,9.358421605,5.941326371,-11.64456932
ffffffff,7.433935214,-11.1762718,-7.176159774
ffffffff,9.39212807,7.692844123,-11.90963553
ffffffff,1.395914271,15.98751057,-3.722755993
ffffffff,-0.54060548,16.12646739,-1.525256294
ffffffff,10.26429175,0.780784492,-12.0825214
ffffffff,0.351448149,17.35667615,-2.737168549
ffffffff,-2.044404871,21.30992248,-0.485810141
ffffffff,9.206010555,7.454880357,-11.76350935
ffffffff,10.12130171,-2.182756284,-11.5397139
ffffffff,-1.289895128,16.3531808,-0.733424698
ffffffff,14.57281574,3.332267081,-17.53392687
ffffffff,0.313989337,17.98843706,-2.846303798
ffffffff,0.875430625,17.34115405,-3.431715424
ffffffff,14.76095082,32.49509864,-21.83695323
ffffffff,3.284500347,19.79716871,-6.652329882
ffffffff,2.555211618,15.40141579,-5.175250056
ffffffff,10.02943748,10.44764484,-13.27541997
ffffffff,-3.082584194,16.0984043,1.361977097
ffffffff,6.378408205,19.6074309,-10.28465442
ffffffff,5.10517145,13.92041611,-7.97352066
ffffffff,4.551437409,22.19253789,-8.546852252
ffffffff,-4.49580212,24.02310617,1.846245234
ffffffff,-6.890781008,20.14927264,5.238430545
ffffffff,8.462376277,8.806006377,-11.34108536
ffffffff,9.34351643,8.910157121,-12.42880963
ffffffff,1.108360478,15.16547186,-3.594527144
ffffffff,4.025837922,16.95118398,-7.334559919
ffffffff,19.17321092,14.76536014,-25.06832858
ffffffff,11.58537515,-1.859824488,-13.5457611
ffffffff,-6.297145771,17.63572419,4.842940117
ffffffff,2.92564211,14.57520167,-5.706496012
ffffffff,12.33352071,3.592558092,-15.27686422
ffffffff,-3.792295045,16.24503375,2.045312766
ffffffff,7.253908526,12.25592346,-10.561423
ffffffff,-0.187660931,15.14313942,-2.10952839
ffffffff,4.355534688,13.66415961,-7.323154213
ffffffff,10.99879863,-7.034025179,-12.08970292
ffffffff,7.754986657,9.340926578,-10.73726614
ffffffff,10.84934363,-8.537591571,-11.67915953
ffffffff,-4.94312451,22.65222072,2.408236547
ffffffff,-1.987391524,23.51952088,-1.327896529
ffffffff,0.871869734,15.02967899,-3.497856443
ffffffff,8.244975604,7.531336601,-11.24517808
ffffffff,0.525177114,15.99980452,-3.274411759
ffffffff,-3.817194234,17.62543397,1.720599078
ffffffff,8.533097081,6.441832549,-11.4613583
ffffffff,3.639699316,13.92319898,-6.756590127
ffffffff,-4.898639182,14.71727604,3.487049055
ffffffff,2.438526515,18.69895273,-6.170797684
ffffffff,4.909900883,16.02953892,-8.734559741
ffffffff,0.015924638,15.20690368,-2.626689802
ffffffff,8.927737847,6.20262886,-12.05645297
ffffffff,-3.564436503,15.72703718,1.623793543
ffffffff,3.967289047,15.06881934,-7.58654356
ffffffff,0.249727292,15.89682556,-3.14804459
ffffffff,3.069730379,12.78634724,-6.142973598
ffffffff,10.11659146,9.07072608,-14.24349959
ffffffff,10.47234761,-5.951539292,-11.92404661
ffffffff,20.57759897,2.202743489,-25.98943859
ffffffff,2.357023903,16.87795424,-6.048189254
ffffffff,7.449441755,7.733007306,-10.72250311
ffffffff,3.143491944,18.01139671,-7.294437746
ffffffff,-2.907861798,17.26560695,0.391214644
ffffffff,3.945379197,15.26664098,-7.830836331
ffffffff,5.67476732,12.00506308,-9.384474635
ffffffff,7.77372564,10.44065752,-11.71630285
ffffffff,-4.234338851,14.91414688,2.466624229
ffffffff,10.07248452,-4.620052094,-11.75529966
ffffffff,7.012232429,9.827158859,-10.69585091
ffffffff,3.464618341,13.57244323,-6.977862205
ffffffff,9.254130508,2.831037841,-12.23624792
ffffffff,11.21884447,1.228663296,-14.42455584
ffffffff,9.901774948,0.942968284,-12.76314462
ffffffff,14.17479453,-5.409993154,-16.9214686
ffffffff,10.09435142,-4.984555685,-11.84270249
ffffffff,8.649179116,-9.220109879,-9.141156623
ffffffff,-3.108102679,16.95138216,0.505471208
ffffffff,3.10914575,13.72931469,-6.780837397
ffffffff,5.227203687,14.33048749,-9.650674528
ffffffff,-3.790647945,15.78918501,1.566386305
ffffffff,-4.621488225,16.23461406,2.507615628
ffffffff,6.939252315,9.128886458,-10.86647711
ffffffff,-1.5524612,15.44454659,-1.295265879
ffffffff,8.851724877,5.509713482,-12.5809917
ffffffff,11.04418105,0.838170437,-14.41880881
ffffffff,9.420785203,-9.57328263,-10.10282106
ffffffff,10.28547607,-4.222575987,-12.37873158
ffffffff,6.891256352,9.519897273,-10.97075888
ffffffff,-5.204144271,19.53117275,2.499703805
ffffffff,-4.375504886,14.72425993,2.432884371
ffffffff,5.491281357,12.21865515,-9.916051286
ffffffff,10.52101656,3.975560868,-14.62574561
ffffffff,13.05938572,-5.738107368,-15.8477953
ffffffff,-4.209211992,16.22906658,1.809532566
ffffffff,-3.025813249,14.8590722,0.563990148
ffffffff,6.816844189,11.78336111,-11.65549417
ffffffff,0.953031635,14.73750404,-4.63942577
ffffffff,4.743344777,14.32577335,-9.547274444
ffffffff,5.518664274,13.27733007,-10.32063585
ffffffff,8.151466859,6.176095633,-12.20530266
ffffffff,-5.743883587,14.01897201,4.298455677
ffffffff,7.935402746,6.321154572,-11.97990091
ffffffff,4.445938042,12.23504331,-8.773994987
ffffffff,8.011693638,2.669795683,-11.27201378
ffffffff,-3.759933859,14.45529218,1.535611074
ffffffff,-6.954710195,17.9581969,4.937410988
ffffffff,7.770958292,10.09443906,-12.78814124
ffffffff,8.437296967,13.21334811,-14.45148777
ffffffff,-2.678175731,17.08296541,-0.570601054
ffffffff,4.738161027,13.49984351,-9.621289723
ffffffff,8.741561552,2.916405567,-12.40830719
ffffffff,-3.739780721,17.57919776,0.684154644
ffffffff,-1.256303603,17.61254573,-2.664110594
ffffffff,9.252301481,4.038385595,-13.40168682
ffffffff,10.74852817,-5.652679201,-13.00493592
ffffffff,7.175722345,11.98975836,-12.67885166
ffffffff,13.27332807,0.514549996,-18.06318822
ffffffff,0.787824067,14.88346755,-4.851331097
ffffffff,6.725669034,14.66983671,-12.90134398
ffffffff,12.56582866,21.70337509,-22.63641991
ffffffff,1.982522792,15.80418692,-6.7544946
ffffffff,-4.946783362,18.1321201,2.02517494
ffffffff,-6.43018682,22.20515795,2.990124502
ffffffff,11.06007048,10.49928429,-17.77354704
ffffffff,1.569802773,16.27325436,-6.364269269
ffffffff,8.475643715,-8.664112777,-9.283494136
ffffffff,-1.602037732,16.10723749,-2.027638254
ffffffff,-1.276993422,15.3034001,-2.300537792
ffffffff,-6.175476402,11.77752852,5.32974141
ffffffff,-1.589552657,19.17020915,-2.912605286
ffffffff,34.47827476,-6.079450088,-45.57669453
ffffffff,-4.936850402,18.22089425,1.920871633
ffffffff,-1.834052305,15.75490888,-1.669888971
ffffffff,-4.999844562,18.83047032,1.83824958
ffffffff,-1.367752463,15.92148984,-2.371141119
ffffffff,3.265548479,24.02617862,-10.92760582
ffffffff,12.5686074,2.980359287,-18.08244251
ffffffff,8.994893817,-9.285252588,-9.862497525
ffffffff,11.40807387,2.327220027,-16.31087706
ffffffff,-3.111840847,15.33628478,0.142027974
ffffffff,3.153893084,14.91468297,-8.370343913
ffffffff,3.088191476,13.30225972,-7.843051423
ffffffff,8.872095849,2.066233771,-12.78523488
ffffffff,2.726170336,15.15141771,-7.894837213
ffffffff,8.491291762,6.433569673,-13.51850209
ffffffff,9.285844857,-1.963606061,-12.32011106
ffffffff,1.911013406,14.79484933,-6.732492348
ffffffff,-3.566797618,15.40043772,0.68190318
ffffffff,-2.781563945,16.03677909,-0.582599614
ffffffff,10.51841643,2.155294759,-15.21497727
ffffffff,-2.130148799,15.37086021,-1.349441192
ffffffff,8.409570516,3.302449169,-12.62894271
ffffffff,11.35931304,2.85747791,-16.61068074
ffffffff,-1.569120296,16.11899101,-2.362621948
ffffffff,0.614047888,16.98891002,-5.671630236
ffffffff,8.491446914,20.40943048,-17.71611495
ffffffff,6.146895204,9.429318202,-11.29925079
ffffffff,8.101681927,8.798177178,-13.87064253
ffffffff,6.450045012,9.748651376,-11.8412363
ffffffff,0.748158884,22.08761016,-7.411809646
ffffffff,2.760477295,13.86520889,-7.871972088
ffffffff,3.470060027,12.81613555,-8.56010914
ffffffff,8.249757268,5.398489886,-13.13111098
ffffffff,4.286550163,13.50473982,-9.928414177
ffffffff,2.417904752,13.43814963,-7.293588765
ffffffff,0.90078313,14.76997864,-5.603288303
ffffffff,3.377312334,13.84379088,-8.911180783
ffffffff,7.53265956,7.281830811,-12.85514198
ffffffff,-2.843827511,18.24362135,-1.420722743
ffffffff,8.479721562,3.94875501,-13.23568161
ffffffff,-6.742546534,29.06627478,0.869936469
ffffffff,1.869084115,15.15685544,-7.218882827
ffffffff,6.005159735,9.045340506,-11.27054693
ffffffff,-7.375650159,18.93709353,4.777883163
ffffffff,-4.737974929,19.24607068,0.903518665
ffffffff,9.228789545,4.698246065,-14.62612169
ffffffff,9.855998858,-10.73334792,-10.81823499
ffffffff,-4.091352437,18.63955916,0.159875619
ffffffff,-5.523357475,14.26221054,3.539422331
ffffffff,-6.095648793,16.74765742,3.59688049
ffffffff,0.168395581,17.866797,-5.72289904
ffffffff,-3.75090178,15.41019304,0.639780702
ffffffff,9.211122639,-0.212246584,-13.14368552
ffffffff,9.685192589,4.027590577,-15.13711372
ffffffff,-4.717612349,18.04661587,1.1997003
ffffffff,9.226428619,6.183554012,-15.1645508
ffffffff,10.3956611,-12.37151581,-11.10600465
ffffffff,1.161253246,15.62654982,-6.535479648
ffffffff,-4.777139254,16.5075248,1.724365216
ffffffff,9.475515301,-1.093002803,-13.332851
ffffffff,-1.041704006,21.60835881,-5.293672435
ffffffff,11.92334294,-0.28098915,-17.13466755
ffffffff,-1.903763831,17.75530802,-2.850651663
ffffffff,11.16751651,-0.368513445,-16.11267468
ffffffff,-1.440539739,17.11909748,-3.401652386
ffffffff,-4.544887842,15.64360656,1.577200124
ffffffff,4.153177714,11.96663642,-9.942799175
ffffffff,8.283378328,4.036494893,-13.39721017
ffffffff,-5.994301659,14.79922106,3.945545787
ffffffff,-5.311792986,23.26713739,0.166617191
ffffffff,5.607702639,10.04203194,-11.49365709
ffffffff,8.051499669,8.550021504,-14.58614837
ffffffff,8.000840972,4.756219622,-13.26825272
ffffffff,-0.785458499,23.30903334,-6.507305398
ffffffff,9.449876068,12.77543718,-18.03706407
ffffffff,6.949362855,8.86285098,-13.09385727
ffffffff,10.8507658,-4.158701435,-14.55142594
ffffffff,20.32218963,-11.62920914,-25.96774486
ffffffff,1.065606775,14.3394711,-6.299975285
ffffffff,6.496569893,9.830150365,-12.7914108
ffffffff,8.702945928,-12.1516649,-8.772691394
ffffffff,-3.860287124,16.56240417,0.127633424
ffffffff,5.136854335,9.926952762,-10.95325033
ffffffff,7.15298961,7.524516603,-13.21674382
ffffffff,9.125616836,-4.55583221,-12.03124928
ffffffff,-0.663571039,15.57247265,-4.44290227
ffffffff,-4.894799545,16.62039174,1.50365646
ffffffff,7.106169365,9.834845553,-14.12643207
ffffffff,4.978336937,13.17478642,-12.18273685
ffffffff,3.955454086,11.91135315,-10.25454341
ffffffff,10.46216225,-9.804027214,-12.31949634
ffffffff,9.156678685,6.139123842,-16.07639134
ffffffff,0.965257254,13.97911924,-6.522186037
ffffffff,8.466929152,16.04538154,-18.68221734
ffffffff,-2.747366406,15.26922052,-1.387354166
ffffffff,4.08336892,15.53173963,-11.85309874
ffffffff,8.505825483,-1.456983403,-12.39804495
ffffffff,0.984981847,18.98476311,-8.416266679
ffffffff,-2.930531895,21.42120926,-3.370254323
ffffffff,10.00172394,-1.713219466,-14.61651106
ffffffff,-5.922270055,13.14082699,4.206668432
ffffffff,9.017233193,-9.246757349,-10.35846363
ffffffff,9.632456332,-8.519080833,-11.57440991
ffffffff,-1.435099291,15.15353526,-3.419112313
ffffffff,8.703935801,4.731754118,-15.12790464
ffffffff,6.153978124,9.007879402,-12.85928216
ffffffff,10.71904819,-5.553853558,-14.40776329
ffffffff,1.890773193,14.18957683,-8.318153087
ffffffff,5.959397265,9.809198409,-12.94569924
ffffffff,7.088195235,7.633148083,-13.88887028
ffffffff,-3.899805884,15.75838444,0
ffffffff,-1.009075364,15.43679711,-4.377495933
ffffffff,-4.733004474,15.81603359,1.250013931
ffffffff,-4.395301655,22.07653571,-1.69252205
ffffffff,6.197320384,13.92595019,-15.104952
ffffffff,12.55311051,-9.16395736,-16.0214692
ffffffff,-3.7363552,21.40834999,-2.556763158
ffffffff,7.418495083,4.406531464,-13.35300723
ffffffff,2.088067707,13.33412152,-8.545404524
ffffffff,6.434660698,5.906618721,-12.46501946
ffffffff,6.657593824,6.11125748,-12.8968784
ffffffff,-8.718200436,14.96734816,7.748206079
ffffffff,10.04397795,-8.101574573,-12.57505347
ffffffff,4.484397987,11.91791428,-11.84529277
ffffffff,-0.924113929,14.77064398,-4.53879453
ffffffff,-6.083186943,12.72507652,4.460620709
ffffffff,5.232190826,14.35972806,-14.22196481
ffffffff,9.672602544,0.288765825,-15.51038104
ffffffff,-1.381138893,15.66055926,-4.253721045
ffffffff,-3.658449181,14.77205067,-0.26829395
